id,timestamp,waterLevel,temperature,humidity,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
4,2017-11-20 12:41:43.260597,35,13,15,2017-11-20T12:41:42.9685618Z,3,2017-11-20T12:41:43.0260000Z
5,2017-11-20 12:41:43.344386,33,18,19,2017-11-20T12:41:42.9867661Z,0,2017-11-20T12:41:43.2600000Z
6,2017-11-20 12:41:43.413569,36,12,12,2017-11-20T12:41:43.1246482Z,1,2017-11-20T12:41:43.0280000Z
7,2017-11-20 12:41:43.484479,49,11,10,2017-11-20T12:41:43.1402750Z,2,2017-11-20T12:41:42.6320000Z
8,2017-11-20 12:41:43.565695,4,18,21,2017-11-20T12:41:43.2652810Z,3,2017-11-20T12:41:43.3230000Z
9,2017-11-20 12:41:43.632574,49,10,8,2017-11-20T12:41:43.3918348Z,0,2017-11-20T12:41:43.5410000Z
10,2017-11-20 12:41:43.695108,252,10,10,2017-11-20T12:41:43.3918348Z,1,2017-11-20T12:41:43.3250000Z
1,2017-11-20 12:41:48.816130,4,18,17,2017-11-20T12:41:48.4840986Z,2,2017-11-20T12:41:47.9620000Z
2,2017-11-20 12:41:48.895704,4,18,18,2017-11-20T12:41:48.6091097Z,3,2017-11-20T12:41:48.6540000Z
3,2017-11-20 12:41:48.985667,8,10,12,2017-11-20T12:41:48.6091097Z,0,2017-11-20T12:41:48.9030000Z
4,2017-11-20 12:41:49.048386,42,13,15,2017-11-20T12:41:48.7497223Z,1,2017-11-20T12:41:48.6630000Z
5,2017-11-20 12:41:49.126522,29,18,21,2017-11-20T12:41:48.8747240Z,2,2017-11-20T12:41:48.2900000Z
6,2017-11-20 12:41:49.204660,30,10,11,2017-11-20T12:41:48.8747240Z,3,2017-11-20T12:41:48.9660000Z
7,2017-11-20 12:41:49.267164,41,13,11,2017-11-20T12:41:48.9997381Z,0,2017-11-20T12:41:49.1850000Z
8,2017-11-20 12:41:49.345131,4,15,17,2017-11-20T12:41:49.1247265Z,1,2017-11-20T12:41:48.9640000Z
9,2017-11-20 12:41:49.458926,51,11,10,2017-11-20T12:41:49.1247265Z,2,2017-11-20T12:41:48.6180000Z
10,2017-11-20 12:41:49.537235,228,10,8,2017-11-20T12:41:49.2497293Z,3,2017-11-20T12:41:49.2940000Z
1,2017-11-20 12:41:54.618188,4,15,17,2017-11-20T12:41:54.3122960Z,0,2017-11-20T12:41:54.5320000Z
2,2017-11-20 12:41:54.676452,4,21,24,2017-11-20T12:41:54.3122960Z,1,2017-11-20T12:41:54.3020000Z
3,2017-11-20 12:41:54.754402,9,11,12,2017-11-20T12:41:54.4529189Z,2,2017-11-20T12:41:53.9000000Z
4,2017-11-20 12:41:54.832541,40,12,14,2017-11-20T12:41:54.4841700Z,3,2017-11-20T12:41:54.5920000Z
5,2017-11-20 12:41:54.895067,34,16,20,2017-11-20T12:41:54.6091951Z,0,2017-11-20T12:41:54.8290000Z
6,2017-11-20 12:41:54.974126,34,12,11,2017-11-20T12:41:54.7341873Z,1,2017-11-20T12:41:54.5990000Z
7,2017-11-20 12:41:55.067714,41,13,11,2017-11-20T12:41:54.7341873Z,2,2017-11-20T12:41:54.2120000Z
8,2017-11-20 12:41:55.145988,4,18,17,2017-11-20T12:41:54.8591811Z,3,2017-11-20T12:41:54.9040000Z
9,2017-11-20 12:41:55.224123,47,10,8,2017-11-20T12:41:54.8591811Z,0,2017-11-20T12:41:55.1420000Z
10,2017-11-20 12:41:55.286519,187,12,12,2017-11-20T12:41:54.9841910Z,1,2017-11-20T12:41:54.9110000Z
1,2017-11-20 12:42:00.382220,4,12,12,2017-11-20T12:42:00.0467416Z,2,2017-11-20T12:41:59.5270000Z
2,2017-11-20 12:42:00.476081,4,18,17,2017-11-20T12:42:00.1759649Z,3,2017-11-20T12:42:00.2370000Z
3,2017-11-20 12:42:00.554046,8,11,12,2017-11-20T12:42:00.2029938Z,0,2017-11-20T12:42:00.4730000Z
4,2017-11-20 12:42:00.616711,46,11,9,2017-11-20T12:42:00.3126839Z,1,2017-11-20T12:42:00.2400000Z
5,2017-11-20 12:42:00.704402,33,17,14,2017-11-20T12:42:00.4373878Z,2,2017-11-20T12:41:59.8710000Z
6,2017-11-20 12:42:00.782446,38,12,11,2017-11-20T12:42:00.4373878Z,3,2017-11-20T12:42:00.5490000Z
7,2017-11-20 12:42:00.860502,38,13,11,2017-11-20T12:42:00.5623786Z,0,2017-11-20T12:42:00.7850000Z
8,2017-11-20 12:42:00.938642,4,17,18,2017-11-20T12:42:00.6873792Z,1,2017-11-20T12:42:00.5520000Z
9,2017-11-20 12:42:01.001317,51,12,13,2017-11-20T12:42:00.6873792Z,2,2017-11-20T12:42:00.1680000Z
10,2017-11-20 12:42:01.079425,169,12,14,2017-11-20T12:42:00.8123806Z,3,2017-11-20T12:42:00.8340000Z
1,2017-11-20 12:42:06.159971,4,13,14,2017-11-20T12:42:05.8143123Z,0,2017-11-20T12:42:06.0710000Z
2,2017-11-20 12:42:06.222634,4,15,13,2017-11-20T12:42:05.9374420Z,1,2017-11-20T12:42:05.8360000Z
3,2017-11-20 12:42:06.316256,7,10,11,2017-11-20T12:42:06.0624427Z,2,2017-11-20T12:42:05.4660000Z
4,2017-11-20 12:42:06.394349,51,10,9,2017-11-20T12:42:06.0624427Z,3,2017-11-20T12:42:06.1460000Z
5,2017-11-20 12:42:06.468636,38,15,15,2017-11-20T12:42:06.1874479Z,0,2017-11-20T12:42:06.3830000Z
6,2017-11-20 12:42:06.535043,42,11,10,2017-11-20T12:42:06.1874479Z,1,2017-11-20T12:42:06.1490000Z
7,2017-11-20 12:42:06.613174,36,12,14,2017-11-20T12:42:06.3124453Z,2,2017-11-20T12:42:05.7630000Z
8,2017-11-20 12:42:06.691150,4,14,16,2017-11-20T12:42:06.4374638Z,3,2017-11-20T12:42:06.4430000Z
9,2017-11-20 12:42:06.781105,52,14,12,2017-11-20T12:42:06.4374638Z,0,2017-11-20T12:42:06.7120000Z
10,2017-11-20 12:42:06.874742,160,11,13,2017-11-20T12:42:06.5624505Z,1,2017-11-20T12:42:06.4770000Z
1,2017-11-20 12:42:11.946419,4,14,16,2017-11-20T12:42:11.6427873Z,2,2017-11-20T12:42:11.0920000Z
2,2017-11-20 12:42:12.008954,4,13,11,2017-11-20T12:42:11.6584122Z,3,2017-11-20T12:42:11.7720000Z
3,2017-11-20 12:42:12.086110,6,10,6,2017-11-20T12:42:11.7990388Z,0,2017-11-20T12:42:12.0110000Z
4,2017-11-20 12:42:12.164396,57,11,11,2017-11-20T12:42:11.9084107Z,1,2017-11-20T12:42:11.7750000Z
5,2017-11-20 12:42:12.258011,42,14,15,2017-11-20T12:42:11.9084107Z,2,2017-11-20T12:42:11.4060000Z
6,2017-11-20 12:42:12.320541,37,10,8,2017-11-20T12:42:12.0334377Z,3,2017-11-20T12:42:12.0840000Z
7,2017-11-20 12:42:12.392192,41,13,13,2017-11-20T12:42:12.1427980Z,0,2017-11-20T12:42:12.3240000Z
8,2017-11-20 12:42:12.470403,4,15,15,2017-11-20T12:42:12.2677961Z,1,2017-11-20T12:42:12.0880000Z
9,2017-11-20 12:42:12.579802,43,15,16,2017-11-20T12:42:12.2677961Z,2,2017-11-20T12:42:11.7340000Z
10,2017-11-20 12:42:12.653957,178,11,9,2017-11-20T12:42:12.3927941Z,3,2017-11-20T12:42:12.4280000Z
1,2017-11-20 12:42:17.732300,4,13,12,2017-11-20T12:42:17.4114074Z,0,2017-11-20T12:42:17.6430000Z
2,2017-11-20 12:42:17.825899,4,11,12,2017-11-20T12:42:17.5491054Z,1,2017-11-20T12:42:17.4340000Z
3,2017-11-20 12:42:17.904071,5,10,9,2017-11-20T12:42:17.5647329Z,2,2017-11-20T12:42:17.0650000Z
4,2017-11-20 12:42:17.982322,63,11,11,2017-11-20T12:42:17.7053730Z,3,2017-11-20T12:42:17.7320000Z
5,2017-11-20 12:42:18.044690,35,14,16,2017-11-20T12:42:17.7053730Z,0,2017-11-20T12:42:17.9720000Z
6,2017-11-20 12:42:18.421557,40,10,9,2017-11-20T12:42:18.1743457Z,1,2017-11-20T12:42:18.0470000Z
7,2017-11-20 12:42:18.499544,36,11,10,2017-11-20T12:42:18.1910813Z,2,2017-11-20T12:42:17.6590000Z
8,2017-11-20 12:42:18.577687,4,13,14,2017-11-20T12:42:18.3147426Z,3,2017-11-20T12:42:18.3420000Z
9,2017-11-20 12:42:18.651901,41,15,18,2017-11-20T12:42:18.3147426Z,0,2017-11-20T12:42:18.5820000Z
10,2017-11-20 12:42:18.745490,181,11,10,2017-11-20T12:42:18.4553686Z,1,2017-11-20T12:42:18.3590000Z
1,2017-11-20 12:42:23.856528,4,11,11,2017-11-20T12:42:23.5335647Z,2,2017-11-20T12:42:23.0050000Z
2,2017-11-20 12:42:23.934313,4,11,12,2017-11-20T12:42:23.6585749Z,3,2017-11-20T12:42:23.6910000Z
3,2017-11-20 12:42:24.002813,4,10,9,2017-11-20T12:42:23.6585749Z,0,2017-11-20T12:42:23.9290000Z
4,2017-11-20 12:42:24.082333,60,13,14,2017-11-20T12:42:23.7991897Z,1,2017-11-20T12:42:23.7050000Z
5,2017-11-20 12:42:24.160480,40,12,14,2017-11-20T12:42:23.7991897Z,2,2017-11-20T12:42:23.3170000Z
6,2017-11-20 12:42:24.238602,32,10,9,2017-11-20T12:42:23.9402537Z,3,2017-11-20T12:42:24.0040000Z
7,2017-11-20 12:42:24.300945,33,10,7,2017-11-20T12:42:23.9402537Z,0,2017-11-20T12:42:24.2260000Z
8,2017-11-20 12:42:24.359191,4,15,16,2017-11-20T12:42:24.0648316Z,1,2017-11-20T12:42:23.9710000Z
9,2017-11-20 12:42:24.437241,47,17,14,2017-11-20T12:42:24.1765118Z,2,2017-11-20T12:42:23.5990000Z
10,2017-11-20 12:42:24.499757,197,13,12,2017-11-20T12:42:24.1765118Z,3,2017-11-20T12:42:24.2700000Z
1,2017-11-20 12:42:29.600047,4,11,12,2017-11-20T12:42:29.2992573Z,0,2017-11-20T12:42:29.5130000Z
2,2017-11-20 12:42:29.674506,4,13,15,2017-11-20T12:42:29.4399133Z,1,2017-11-20T12:42:29.2860000Z
3,2017-11-20 12:42:29.768259,4,12,13,2017-11-20T12:42:29.4399133Z,2,2017-11-20T12:42:28.9320000Z
4,2017-11-20 12:42:29.846223,60,12,11,2017-11-20T12:42:29.5805154Z,3,2017-11-20T12:42:29.6000000Z
5,2017-11-20 12:42:29.908918,42,10,10,2017-11-20T12:42:29.5805154Z,0,2017-11-20T12:42:29.8260000Z
6,2017-11-20 12:42:29.971414,26,10,10,2017-11-20T12:42:29.7055188Z,1,2017-11-20T12:42:29.5990000Z
7,2017-11-20 12:42:30.065155,33,10,8,2017-11-20T12:42:29.8307051Z,2,2017-11-20T12:42:29.2330000Z
8,2017-11-20 12:42:30.143287,4,18,17,2017-11-20T12:42:29.8307051Z,3,2017-11-20T12:42:29.9120000Z
9,2017-11-20 12:42:30.221422,46,16,15,2017-11-20T12:42:29.9560354Z,0,2017-11-20T12:42:30.1380000Z
10,2017-11-20 12:42:30.307915,230,12,12,2017-11-20T12:42:29.9560354Z,1,2017-11-20T12:42:29.9110000Z
1,2017-11-20 12:42:35.393456,4,13,15,2017-11-20T12:42:35.0649623Z,2,2017-11-20T12:42:34.5480000Z
2,2017-11-20 12:42:35.471695,4,14,12,2017-11-20T12:42:35.1899634Z,3,2017-11-20T12:42:35.2310000Z
3,2017-11-20 12:42:35.534199,4,12,14,2017-11-20T12:42:35.1899634Z,0,2017-11-20T12:42:35.4530000Z
4,2017-11-20 12:42:35.629081,68,11,13,2017-11-20T12:42:35.3305852Z,1,2017-11-20T12:42:35.2390000Z
5,2017-11-20 12:42:35.687368,37,11,11,2017-11-20T12:42:35.3305852Z,2,2017-11-20T12:42:34.8610000Z
6,2017-11-20 12:42:35.765337,30,10,8,2017-11-20T12:42:35.4741316Z,3,2017-11-20T12:42:35.5280000Z
7,2017-11-20 12:42:35.843651,32,10,10,2017-11-20T12:42:35.5963419Z,0,2017-11-20T12:42:35.7660000Z
8,2017-11-20 12:42:35.921659,4,20,18,2017-11-20T12:42:35.5963419Z,1,2017-11-20T12:42:35.5360000Z
9,2017-11-20 12:42:35.999765,53,15,13,2017-11-20T12:42:35.7212188Z,2,2017-11-20T12:42:35.1580000Z
10,2017-11-20 12:42:36.062393,198,12,13,2017-11-20T12:42:35.7212188Z,3,2017-11-20T12:42:35.8250000Z
1,2017-11-20 12:42:41.148474,4,11,9,2017-11-20T12:42:40.8150409Z,0,2017-11-20T12:42:41.0630000Z
2,2017-11-20 12:42:41.210832,4,14,14,2017-11-20T12:42:40.9400350Z,1,2017-11-20T12:42:40.8200000Z
3,2017-11-20 12:42:41.320204,4,12,12,2017-11-20T12:42:41.0650335Z,2,2017-11-20T12:42:40.4910000Z
4,2017-11-20 12:42:41.398340,81,10,10,2017-11-20T12:42:41.0650335Z,3,2017-11-20T12:42:41.1530000Z
5,2017-11-20 12:42:41.471403,39,11,10,2017-11-20T12:42:41.2994129Z,0,2017-11-20T12:42:41.3910000Z
6,2017-11-20 12:42:41.627541,31,10,11,2017-11-20T12:42:41.2994129Z,1,2017-11-20T12:42:41.2420000Z
7,2017-11-20 12:42:41.690183,32,12,14,2017-11-20T12:42:41.4244131Z,2,2017-11-20T12:42:40.8510000Z
8,2017-11-20 12:42:41.764261,4,19,21,2017-11-20T12:42:41.4244131Z,3,2017-11-20T12:42:41.5280000Z
9,2017-11-20 12:42:41.842227,61,16,16,2017-11-20T12:42:41.5494157Z,0,2017-11-20T12:42:41.7500000Z
10,2017-11-20 12:42:41.904733,164,12,12,2017-11-20T12:42:41.6587903Z,1,2017-11-20T12:42:41.5240000Z
1,2017-11-20 12:42:46.986426,4,13,14,2017-11-20T12:42:46.7369807Z,2,2017-11-20T12:42:46.1380000Z
2,2017-11-20 12:42:47.064385,4,14,12,2017-11-20T12:42:46.7369807Z,3,2017-11-20T12:42:46.8150000Z
3,2017-11-20 12:42:47.126891,4,11,9,2017-11-20T12:42:46.8620157Z,0,2017-11-20T12:42:47.0510000Z
4,2017-11-20 12:42:47.205189,69,12,14,2017-11-20T12:42:46.9713596Z,1,2017-11-20T12:42:46.8200000Z
5,2017-11-20 12:42:47.314442,43,10,9,2017-11-20T12:42:46.9713596Z,2,2017-11-20T12:42:46.4820000Z
6,2017-11-20 12:42:47.392575,35,10,9,2017-11-20T12:42:47.1124854Z,3,2017-11-20T12:42:47.1590000Z
7,2017-11-20 12:42:47.466639,36,13,11,2017-11-20T12:42:47.2213621Z,0,2017-11-20T12:42:47.3960000Z
8,2017-11-20 12:42:47.544745,4,20,24,2017-11-20T12:42:47.2213621Z,1,2017-11-20T12:42:47.1660000Z
9,2017-11-20 12:42:47.622885,62,13,16,2017-11-20T12:42:47.3620834Z,2,2017-11-20T12:42:46.7790000Z
10,2017-11-20 12:42:47.685414,144,14,16,2017-11-20T12:42:47.3620834Z,3,2017-11-20T12:42:47.4560000Z
1,2017-11-20 12:42:52.781536,4,13,13,2017-11-20T12:42:52.5026804Z,0,2017-11-20T12:42:52.6970000Z
2,2017-11-20 12:42:52.859552,4,15,14,2017-11-20T12:42:52.5026804Z,1,2017-11-20T12:42:52.4700000Z
3,2017-11-20 12:42:52.922182,4,10,11,2017-11-20T12:42:52.6433216Z,2,2017-11-20T12:42:52.0940000Z
4,2017-11-20 12:42:53.000293,82,11,13,2017-11-20T12:42:52.6589380Z,3,2017-11-20T12:42:52.7750000Z
5,2017-11-20 12:42:53.093944,46,10,7,2017-11-20T12:42:52.7839321Z,0,2017-11-20T12:42:53.0100000Z
6,2017-11-20 12:42:53.156554,42,12,12,2017-11-20T12:42:52.9089385Z,1,2017-11-20T12:42:52.7820000Z
7,2017-11-20 12:42:53.234720,32,13,15,2017-11-20T12:42:52.9089385Z,2,2017-11-20T12:42:52.4070000Z
8,2017-11-20 12:42:53.312708,4,17,17,2017-11-20T12:42:53.0339393Z,3,2017-11-20T12:42:53.0880000Z
9,2017-11-20 12:42:53.403861,62,15,14,2017-11-20T12:42:53.1433119Z,0,2017-11-20T12:42:53.3220000Z
10,2017-11-20 12:42:53.469329,149,15,18,2017-11-20T12:42:53.1433119Z,1,2017-11-20T12:42:53.0950000Z
1,2017-11-20 12:42:58.549223,4,12,10,2017-11-20T12:42:58.2067722Z,2,2017-11-20T12:42:57.7070000Z
2,2017-11-20 12:42:58.611714,4,12,13,2017-11-20T12:42:58.3318002Z,3,2017-11-20T12:42:58.3700000Z
3,2017-11-20 12:42:58.689738,4,11,12,2017-11-20T12:42:58.3318002Z,0,2017-11-20T12:42:58.6060000Z
4,2017-11-20 12:42:58.763952,66,12,11,2017-11-20T12:42:58.4578170Z,1,2017-11-20T12:42:58.3780000Z
5,2017-11-20 12:42:58.857727,48,10,8,2017-11-20T12:42:58.5817646Z,2,2017-11-20T12:42:58.0190000Z
6,2017-11-20 12:42:58.951480,35,11,10,2017-11-20T12:42:58.7067713Z,3,2017-11-20T12:42:58.7130000Z
7,2017-11-20 12:42:59.029603,32,14,15,2017-11-20T12:42:58.7067713Z,0,2017-11-20T12:42:58.9490000Z
8,2017-11-20 12:42:59.112244,4,18,15,2017-11-20T12:42:58.8317674Z,1,2017-11-20T12:42:58.7210000Z
9,2017-11-20 12:42:59.174932,61,17,18,2017-11-20T12:42:58.8317674Z,2,2017-11-20T12:42:58.3320000Z
10,2017-11-20 12:42:59.237252,171,18,15,2017-11-20T12:42:58.9567692Z,3,2017-11-20T12:42:58.9950000Z
1,2017-11-20 12:43:04.317450,4,12,14,2017-11-20T12:43:04.0193490Z,0,2017-11-20T12:43:04.2320000Z
2,2017-11-20 12:43:04.379959,4,10,8,2017-11-20T12:43:04.1443359Z,1,2017-11-20T12:43:03.9890000Z
3,2017-11-20 12:43:04.459178,4,12,10,2017-11-20T12:43:04.1443359Z,2,2017-11-20T12:43:03.6130000Z
4,2017-11-20 12:43:04.524905,74,13,12,2017-11-20T12:43:04.1755884Z,3,2017-11-20T12:43:04.2940000Z
5,2017-11-20 12:43:04.602858,44,12,13,2017-11-20T12:43:04.2850051Z,0,2017-11-20T12:43:04.5140000Z
6,2017-11-20 12:43:04.681151,42,10,10,2017-11-20T12:43:04.4101434Z,1,2017-11-20T12:43:04.3020000Z
7,2017-11-20 12:43:05.127386,34,16,15,2017-11-20T12:43:04.8809931Z,2,2017-11-20T12:43:04.3000000Z
8,2017-11-20 12:43:05.221306,4,15,12,2017-11-20T12:43:04.8809931Z,3,2017-11-20T12:43:04.9830000Z
9,2017-11-20 12:43:05.299290,57,14,13,2017-11-20T12:43:05.0059885Z,0,2017-11-20T12:43:05.2170000Z
10,2017-11-20 12:43:05.374375,143,20,18,2017-11-20T12:43:05.1153610Z,1,2017-11-20T12:43:04.9890000Z
1,2017-11-20 12:43:10.453382,4,13,15,2017-11-20T12:43:10.1154271Z,2,2017-11-20T12:43:09.6120000Z
2,2017-11-20 12:43:10.531347,4,10,7,2017-11-20T12:43:10.2404258Z,3,2017-11-20T12:43:10.2840000Z
3,2017-11-20 12:43:10.593875,4,10,12,2017-11-20T12:43:10.2573694Z,0,2017-11-20T12:43:10.5320000Z
4,2017-11-20 12:43:10.684716,72,15,15,2017-11-20T12:43:10.3810789Z,1,2017-11-20T12:43:10.3050000Z
5,2017-11-20 12:43:10.762845,45,12,12,2017-11-20T12:43:10.3966771Z,2,2017-11-20T12:43:09.9250000Z
6,2017-11-20 12:43:10.825375,41,12,11,2017-11-20T12:43:10.5220191Z,3,2017-11-20T12:43:10.5810000Z
7,2017-11-20 12:43:10.903486,33,17,19,2017-11-20T12:43:10.6466811Z,0,2017-11-20T12:43:10.8290000Z
8,2017-11-20 12:43:10.981461,4,13,12,2017-11-20T12:43:10.6466811Z,1,2017-11-20T12:43:10.6020000Z
9,2017-11-20 12:43:11.059751,47,13,11,2017-11-20T12:43:10.7716817Z,2,2017-11-20T12:43:10.2220000Z
10,2017-11-20 12:43:11.122274,148,18,20,2017-11-20T12:43:10.7716817Z,3,2017-11-20T12:43:10.8930000Z
1,2017-11-20 12:43:16.218974,4,15,12,2017-11-20T12:43:15.8967575Z,0,2017-11-20T12:43:16.1280000Z
2,2017-11-20 12:43:16.281423,4,10,11,2017-11-20T12:43:16.0217518Z,1,2017-11-20T12:43:15.9050000Z
3,2017-11-20 12:43:16.359419,4,10,11,2017-11-20T12:43:16.0217518Z,2,2017-11-20T12:43:15.5190000Z
4,2017-11-20 12:43:16.437548,79,16,14,2017-11-20T12:43:16.1623768Z,3,2017-11-20T12:43:16.2060000Z
5,2017-11-20 12:43:16.515536,44,13,11,2017-11-20T12:43:16.1623768Z,0,2017-11-20T12:43:16.4400000Z
6,2017-11-20 12:43:16.593534,34,12,12,2017-11-20T12:43:16.3030049Z,1,2017-11-20T12:43:16.2020000Z
7,2017-11-20 12:43:16.671684,29,20,17,2017-11-20T12:43:16.4280183Z,2,2017-11-20T12:43:15.8320000Z
8,2017-11-20 12:43:16.734320,4,12,10,2017-11-20T12:43:16.4280183Z,3,2017-11-20T12:43:16.5030000Z
9,2017-11-20 12:43:16.812438,40,11,9,2017-11-20T12:43:16.5530087Z,0,2017-11-20T12:43:16.7370000Z
10,2017-11-20 12:43:16.890598,139,15,11,2017-11-20T12:43:16.5530087Z,1,2017-11-20T12:43:16.5150000Z
1,2017-11-20 12:43:21.974965,4,12,10,2017-11-20T12:43:21.6655170Z,2,2017-11-20T12:43:21.1290000Z
2,2017-11-20 12:43:22.037479,4,12,13,2017-11-20T12:43:21.8030725Z,3,2017-11-20T12:43:21.7990000Z
3,2017-11-20 12:43:22.131098,4,10,12,2017-11-20T12:43:21.9436991Z,0,2017-11-20T12:43:22.0520000Z
4,2017-11-20 12:43:22.287334,92,18,20,2017-11-20T12:43:21.9436991Z,1,2017-11-20T12:43:21.8910000Z
5,2017-11-20 12:43:22.365468,37,14,15,2017-11-20T12:43:22.0687052Z,2,2017-11-20T12:43:21.5200000Z
6,2017-11-20 12:43:22.443598,40,12,11,2017-11-20T12:43:22.1937062Z,3,2017-11-20T12:43:22.2060000Z
7,2017-11-20 12:43:22.521900,24,20,17,2017-11-20T12:43:22.1937062Z,0,2017-11-20T12:43:22.4430000Z
8,2017-11-20 12:43:22.599904,4,13,13,2017-11-20T12:43:22.3372337Z,1,2017-11-20T12:43:22.2190000Z
9,2017-11-20 12:43:22.678158,42,10,9,2017-11-20T12:43:22.3372337Z,2,2017-11-20T12:43:21.8480000Z
10,2017-11-20 12:43:22.756284,129,15,15,2017-11-20T12:43:22.4593415Z,3,2017-11-20T12:43:22.5180000Z
1,2017-11-20 12:43:27.849675,4,13,11,2017-11-20T12:43:27.5375211Z,0,2017-11-20T12:43:27.7590000Z
2,2017-11-20 12:43:27.912173,4,10,8,2017-11-20T12:43:27.6625218Z,1,2017-11-20T12:43:27.5330000Z
3,2017-11-20 12:43:28.037204,4,11,12,2017-11-20T12:43:27.7876447Z,2,2017-11-20T12:43:27.1970000Z
4,2017-11-20 12:43:28.115315,90,17,18,2017-11-20T12:43:27.7876447Z,3,2017-11-20T12:43:27.8780000Z
5,2017-11-20 12:43:28.193295,35,12,14,2017-11-20T12:43:27.9125310Z,0,2017-11-20T12:43:28.1190000Z
6,2017-11-20 12:43:28.271432,44,13,14,2017-11-20T12:43:28.0375266Z,1,2017-11-20T12:43:27.8930000Z
7,2017-11-20 12:43:28.349563,21,21,22,2017-11-20T12:43:28.0375266Z,2,2017-11-20T12:43:27.5100000Z
8,2017-11-20 12:43:28.427728,4,13,13,2017-11-20T12:43:28.1781610Z,3,2017-11-20T12:43:28.1750000Z
9,2017-11-20 12:43:28.500751,50,10,9,2017-11-20T12:43:28.1781610Z,0,2017-11-20T12:43:28.4160000Z
10,2017-11-20 12:43:28.579009,154,14,15,2017-11-20T12:43:28.3031555Z,1,2017-11-20T12:43:28.2050000Z
1,2017-11-20 12:43:33.668400,4,15,13,2017-11-20T12:43:33.3529857Z,2,2017-11-20T12:43:32.8230000Z
2,2017-11-20 12:43:33.730900,4,10,10,2017-11-20T12:43:33.4907235Z,3,2017-11-20T12:43:33.4870000Z
3,2017-11-20 12:43:33.809027,4,13,14,2017-11-20T12:43:33.4907235Z,0,2017-11-20T12:43:33.7170000Z
4,2017-11-20 12:43:33.887038,90,18,20,2017-11-20T12:43:33.6157503Z,1,2017-11-20T12:43:33.5020000Z
5,2017-11-20 12:43:33.965296,28,13,15,2017-11-20T12:43:33.6157503Z,2,2017-11-20T12:43:33.1200000Z
6,2017-11-20 12:43:34.043297,42,12,11,2017-11-20T12:43:33.7563522Z,3,2017-11-20T12:43:33.8000000Z
7,2017-11-20 12:43:34.105950,18,18,22,2017-11-20T12:43:33.7563522Z,0,2017-11-20T12:43:34.0300000Z
8,2017-11-20 12:43:34.183673,4,12,14,2017-11-20T12:43:34.0093777Z,1,2017-11-20T12:43:33.7990000Z
9,2017-11-20 12:43:34.355428,59,11,10,2017-11-20T12:43:34.0219797Z,2,2017-11-20T12:43:33.5100000Z
10,2017-11-20 12:43:34.417964,180,14,13,2017-11-20T12:43:34.1626148Z,3,2017-11-20T12:43:34.1750000Z
1,2017-11-20 12:43:39.508943,4,13,15,2017-11-20T12:43:39.2564211Z,0,2017-11-20T12:43:39.4220000Z
2,2017-11-20 12:43:39.586897,4,10,7,2017-11-20T12:43:39.2564211Z,1,2017-11-20T12:43:39.1930000Z
3,2017-11-20 12:43:39.662779,4,11,12,2017-11-20T12:43:39.3814232Z,2,2017-11-20T12:43:38.8140000Z
4,2017-11-20 12:43:39.741084,89,20,16,2017-11-20T12:43:39.3814232Z,3,2017-11-20T12:43:39.5030000Z
5,2017-11-20 12:43:39.803582,31,12,12,2017-11-20T12:43:39.5064277Z,0,2017-11-20T12:43:39.7340000Z
6,2017-11-20 12:43:39.881713,38,11,11,2017-11-20T12:43:39.6314269Z,1,2017-11-20T12:43:39.5060000Z
7,2017-11-20 12:43:39.959691,19,15,13,2017-11-20T12:43:39.6314269Z,2,2017-11-20T12:43:39.1270000Z
8,2017-11-20 12:43:40.037831,4,13,13,2017-11-20T12:43:39.7564304Z,3,2017-11-20T12:43:39.8040000Z
9,2017-11-20 12:43:40.100590,48,13,12,2017-11-20T12:43:39.7564304Z,0,2017-11-20T12:43:40.0310000Z
10,2017-11-20 12:43:40.194088,212,14,12,2017-11-20T12:43:39.8814340Z,1,2017-11-20T12:43:39.8020000Z
1,2017-11-20 12:43:45.261393,4,15,17,2017-11-20T12:43:44.9283986Z,2,2017-11-20T12:43:44.4250000Z
2,2017-11-20 12:43:45.339406,4,12,11,2017-11-20T12:43:45.0533797Z,3,2017-11-20T12:43:45.0880000Z
3,2017-11-20 12:43:45.417510,4,10,10,2017-11-20T12:43:45.0689995Z,0,2017-11-20T12:43:45.3340000Z
4,2017-11-20 12:43:45.482089,90,20,19,2017-11-20T12:43:45.1939994Z,1,2017-11-20T12:43:45.1080000Z
5,2017-11-20 12:43:45.560278,35,11,10,2017-11-20T12:43:45.2096290Z,2,2017-11-20T12:43:44.7220000Z
6,2017-11-20 12:43:45.638436,31,11,13,2017-11-20T12:43:45.3346263Z,3,2017-11-20T12:43:45.4010000Z
7,2017-11-20 12:43:45.697697,19,13,11,2017-11-20T12:43:45.4596285Z,0,2017-11-20T12:43:45.6310000Z
8,2017-11-20 12:43:45.774380,4,12,13,2017-11-20T12:43:45.4596285Z,1,2017-11-20T12:43:45.3890000Z
9,2017-11-20 12:43:45.852515,39,15,15,2017-11-20T12:43:45.5846362Z,2,2017-11-20T12:43:45.0190000Z
10,2017-11-20 12:43:45.930803,184,13,13,2017-11-20T12:43:45.5846362Z,3,2017-11-20T12:43:45.6980000Z
